# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
381.0; 17.126; -22.4; -2319.4; 2533.5; -22.4; -870.5; 897.4; 505.5; -2550.1; 2908.9; 505.5; -1168.0; 1272.7
384.0; 17.334; -22.4; -2333.0; 2551.1; -22.4; -870.8; 898.4; 430.1; -2596.0; 2907.4; 430.1; -1178.6; 1254.7
387.0; 17.541; -22.4; -2320.0; 2561.2; -22.4; -867.9; 906.4; 356.6; -2609.8; 2898.8; 356.6; -1191.8; 1244.0
390.0; 17.745; -22.4; -2099.8; 2407.8; -22.4; -853.0; 941.8; 839.8; -2120.4; 2868.0; 839.8; -1122.7; 1402.1
393.0; 17.945; -22.4; -1928.5; 2314.4; -22.4; -832.2; 982.6; 1074.9; -1821.1; 2834.7; 1074.9; -1050.4; 1502.9
396.0; 18.140; -22.4; -1949.1; 2345.7; -22.4; -825.2; 976.6; 1001.3; -1926.7; 2847.7; 1001.3; -1088.0; 1478.6
399.0; 18.332; -22.4; -1932.0; 2354.1; -22.4; -819.2; 978.9; 984.6; -1959.7; 2852.3; 984.6; -1101.1; 1477.1
402.0; 18.522; -22.4; -1840.4; 2326.6; -22.4; -803.2; 996.5; 1052.0; -1887.7; 2842.4; 1052.0; -1086.4; 1512.3
405.0; 18.707; -22.4; -1692.3; 2273.5; -22.4; -777.1; 1027.0; 1174.7; -1743.8; 2820.8; 1174.7; -1048.2; 1574.4
408.0; 18.888; -22.4; -1517.0; 2208.4; -22.4; -742.5; 1065.7; 1317.9; -1568.9; 2792.7; 1317.9; -992.7; 1650.0
411.0; 19.064; -22.4; -1337.5; 2141.2; -22.4; -701.5; 1108.2; 1460.0; -1391.0; 2762.2; 1460.0; -926.5; 1729.2
414.0; 19.235; -22.4; -1166.3; 2076.5; -22.4; -655.5; 1151.8; 1592.5; -1222.3; 2731.9; 1592.5; -854.4; 1807.2
417.0; 19.400; -22.4; -1009.2; 2016.6; -22.4; -606.1; 1195.0; 1712.5; -1067.5; 2703.2; 1712.5; -779.9; 1881.7
420.0; 19.560; -22.4; -868.9; 1962.4; -22.4; -555.0; 1236.8; 1819.4; -928.3; 2677.1; 1819.4; -705.7; 1951.5
423.0; 19.715; -22.4; -746.0; 1914.6; -22.4; -503.9; 1276.3; 1913.4; -805.3; 2654.1; 1913.4; -634.2; 2015.8
426.0; 19.864; -22.4; -639.8; 1873.1; -22.4; -454.4; 1313.2; 1995.6; -697.7; 2634.4; 1995.6; -566.9; 2074.6
